,Date -Sampled-,Sample Site,Mod-ASP,ASP -ug/g-,County,Sample Type,Latitude,Longitude,Zone
49,2003-10-29,"Drakes Bay, Chimney Rock LBS",<,1.0,Marin,"Crab, Red Rock, viscera",37.994808,-122.973274,
50,2003-10-29,"Drakes Bay, Chimney Rock LBS",<,1.0,Marin,"Crab, Red Rock, viscera",37.994808,-122.973274,
51,2003-10-29,"Drakes Bay, Chimney Rock LBS",,17.0,Marin,"Crab, Red Rock, viscera",37.994808,-122.973274,
52,2003-10-29,"Drakes Bay, Chimney Rock LBS",,6.8,Marin,"Crab, Red Rock, viscera",37.994808,-122.973274,
53,2003-10-29,"Bodega Harbor, USCG Dock",<,1.0,Sonoma,"Crab, Red Rock, viscera",38.3127654,-123.051303,
54,2003-10-29,"Bodega Harbor, USCG Dock",<,1.0,Sonoma,"Crab, Red Rock, viscera",38.3127654,-123.051303,
55,2003-10-29,"Bodega Harbor, USCG Dock",,7.3,Sonoma,"Crab, Red Rock, viscera",38.3127654,-123.051303,
56,2004-04-29,"CDFG Trawl Block 688, N.SR Is.",<,1.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
57,2004-04-29,"CDFG Trawl Block 688, N.SR Is.",<,1.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
58,2004-04-29,"CDFG Trawl Block 688, N.SR Is.",,19.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
59,2004-04-29,"CDFG Trawl Block 688, N.SR Is.",,1.4,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
60,2004-04-29,"CDFG Trawl Block 688, N.SR Is.",<,1.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
61,2004-04-29,"CDFG Trawl Block 688, N.SR Is.",<,1.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
62,2005-06-09,Morro Bay,<,1.0,San Luis Obispo,"Crab, Dungeness, viscera",35.33,-120.85,
63,2005-06-09,Morro Bay,<,1.0,San Luis Obispo,"Crab, Dungeness, viscera",35.33,-120.85,
64,2007-05-03,Santa Rosa Island,,36.0,Santa Barbara,"Crab, Brown Rock, viscera",34.0636,-120.0992,
65,2007-05-03,Santa Rosa Island,,10.0,Santa Barbara,"Crab, Brown Rock, viscera",34.0636,-120.0992,
66,2007-05-03,Santa Rosa Island,,110.0,Santa Barbara,"Crab, Brown Rock, viscera",34.0636,-120.0992,
67,2007-05-03,Santa Rosa Island,,9.5,Santa Barbara,"Crab, Brown Rock, viscera",34.0636,-120.0992,
68,2007-05-03,Santa Rosa Island,,3.8,Santa Barbara,"Crab, Brown Rock, viscera",34.0636,-120.0992,
69,2007-05-18,Santa Rosa Island,,12.0,Santa Barbara,"Crab, Red Rock",34.0636,-120.0992,
70,2007-05-18,Santa Rosa Island,,43.0,Santa Barbara,"Crab, Red Rock",34.0636,-120.0992,
71,2007-05-18,Santa Rosa Island,,23.0,Santa Barbara,"Crab, Red Rock",34.0636,-120.0992,
72,2007-05-18,Santa Rosa Island,,24.0,Santa Barbara,"Crab, Red Rock",34.0636,-120.0992,
73,2010-10-02,"Ventura, Pt. Hueneme E. Jetty",<,2.5,Ventura,"Crab, unknown rock, viscera",34.153554,-119.229999,
74,2010-10-15,Santa Cruz Wharf,,17.0,Santa Cruz,"Crab, unknown rock, viscera",36.957391,-122.017638,
75,2010-10-20,Santa Rosa Island,<,2.5,Santa Barbara,"Crab, Spider, viscera",34.0636,-120.0992,
76,2010-10-29,Santa Cruz Island,,15.0,Santa Barbara,"Crab, Yellow Rock, viscera",34.062,-119.688,
77,2010-10-29,Santa Cruz Island,<,2.5,Santa Barbara,"Crab, Red Rock, viscera",34.062,-119.688,
78,2010-11-02,Santa Cruz Island,,50.0,Santa Barbara,"Crab, Brown Rock, viscera",34.062,-119.688,
79,2010-11-02,Santa Barbara Point,,102.0,Santa Barbara,"Crab, Dungeness, viscera",34.39535,-119.701585,
80,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
81,2010-11-08,"CDFG Trawl Block 447, Bolinas",,12.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
82,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
83,2010-11-08,"CDFG Trawl Block 447, Bolinas",,8.7,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
84,2010-11-08,"CDFG Trawl Block 447, Bolinas",,3.3,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
85,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
86,2010-11-08,"CDFG Trawl Block 431, Bodega",,3.8,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
87,2010-11-08,"CDFG Trawl Block 431, Bodega",<,2.5,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
88,2010-11-08,"CDFG Trawl Block 431, Bodega",,4.6,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
89,2010-11-08,"CDFG Trawl Block 431, Bodega",,2.7,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
90,2010-11-08,"CDFG Trawl Block 431, Bodega",,19.0,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
91,2010-11-08,"CDFG Trawl Block 431, Bodega",,3.7,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
92,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
93,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
94,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
95,2010-11-08,"CDFG Trawl Block 448, Drakes",,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
96,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
97,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
98,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
99,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
100,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
101,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",,4.1,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
102,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
103,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
104,2010-11-08,"CDFG Trawl Block 447, Bolinas",,20.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
105,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
106,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
107,2010-11-08,"CDFG Trawl Block 447, Bolinas",,16.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
108,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
109,2010-11-08,"CDFG Trawl Block 447, Bolinas",,10.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
110,2010-11-08,"CDFG Trawl Block 449, Chimney",,13.0,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
111,2010-11-08,"CDFG Trawl Block 449, Chimney",,5.2,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
112,2010-11-08,"CDFG Trawl Block 449, Chimney",,2.8,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
113,2010-11-08,"CDFG Trawl Block 449, Chimney",,11.0,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
114,2010-11-08,"CDFG Trawl Block 449, Chimney",<,2.5,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
115,2010-11-08,"CDFG Trawl Block 449, Chimney",,6.4,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
116,2010-11-08,"CDFG Trawl Block 449, Chimney",<,2.5,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
117,2010-11-09,"CDFG Trawl Block 464, San Pedr",,2.8,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
118,2010-11-09,"CDFG Trawl Block 464, San Pedr",,8.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
119,2010-11-09,"CDFG Trawl Block 464, San Pedr",,12.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
120,2010-11-09,"CDFG Trawl Block 464, San Pedr",,2.8,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
121,2010-11-09,"CDFG Trawl Block 464, San Pedr",,21.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
122,2010-11-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
123,2010-11-09,"CDFG Trawl Block 465, Off Pedr",,2.6,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
124,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
125,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
126,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
127,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
128,2010-11-09,"CDFG Trawl Block 465, Off Pedr",,37.0,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
129,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
130,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
131,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
132,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
133,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
134,2010-11-09,"CDFG Trawl Block 466, Off Pedr",,6.6,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
135,2010-11-09,"CDFG Trawl Block 457, Off SF",,4.2,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
136,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
137,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
138,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
139,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
140,2010-11-09,"CDFG Trawl Block 457, Off SF",,16.0,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
141,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
142,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
143,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
144,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
145,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
146,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
147,2010-11-09,"CDFG Trawl Block 455, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
148,2010-11-09,"CDFG Trawl Block 455, Off SF",,23.0,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
149,2010-11-09,"CDFG Trawl Block 455, Off SF",,4.7,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
150,2010-11-09,"CDFG Trawl Block 455, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
151,2010-11-09,"CDFG Trawl Block 455, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
152,2010-11-09,"CDFG Trawl Block 455, Off SF",,5.7,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
153,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
154,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
155,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
156,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
157,2010-11-10,Pelican Bay,,5.1,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
158,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
159,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
160,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
161,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
162,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
163,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
164,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
165,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
166,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
167,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
168,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
169,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
170,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
171,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
172,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
173,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
174,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
175,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
176,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
177,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
178,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
179,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
180,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
181,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
182,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
183,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
184,2010-11-10,Trinidad Head,,3.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
185,2010-11-10,Trinidad Head,,2.7,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
186,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
187,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
188,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
189,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
190,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
191,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
192,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
193,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
194,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
195,2010-12-06,"CDFG Trawl Block 708, S.SC Is.",<,2.5,Santa Barbara,"Crab, Brown Rock, viscera",33.894345,-119.585128,
196,2011-03-12,"CDFG Trawl Block 690, N.SM Is.",,34.0,Santa Barbara,"Crab, Red Rock, viscera",34.077841,-120.411287,
197,2011-03-12,"CDFG Trawl Block 690, N.SM Is.",,17.0,Santa Barbara,"Crab, Red Rock, viscera",34.077841,-120.411287,
198,2011-03-29,"CDFG Trawl Block 719, PV",<,2.5,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
199,2011-03-29,"CDFG Trawl Block 719, PV",<,2.5,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
200,2011-03-29,"CDFG Trawl Block 719, PV",<,2.5,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
201,2011-03-29,"CDFG Trawl Block 719, PV",,10.0,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
202,2011-03-29,"CDFG Trawl Block 719, PV",<,2.5,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
203,2011-03-29,"CDFG Trawl Block 719, PV",<,2.5,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
204,2011-03-29,"CDFG Trawl Block 719, PV",<,2.5,Los Angeles,"Crab, Red Rock, viscera",33.684505,-118.240201,
205,2011-04-18,"CDFG Trawl Block 710, SW SC Is",<,2.5,Santa Barbara,"Crab, Spider, viscera",33.886485,-119.90699,
206,2011-04-18,"CDFG Trawl Block 710, SW SC Is",,12.0,Santa Barbara,"Crab, Red Rock, viscera",33.886485,-119.90699,
207,2011-04-18,"CDFG Trawl Block 710, SW SC Is",,27.0,Santa Barbara,"Crab, Red Rock, viscera",33.886485,-119.90699,
208,2011-04-18,"CDFG Trawl Block 710, SW SC Is",,14.0,Santa Barbara,"Crab, Yellow Rock, viscera",33.886485,-119.90699,
209,2011-06-05,Santa Rosa Island,<,2.5,Santa Barbara,"Crab, Red Rock, viscera",34.0636,-120.0992,
210,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",,9.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
211,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",<,2.5,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
212,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",,7.5,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
213,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",<,2.5,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
214,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",,5.6,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
215,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",<,2.5,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
216,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",<,2.5,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
217,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",,5.6,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
218,2011-07-08,"CDFG Trawl Block 688, N.SR Is.",,3.1,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
219,2011-08-12,"CDFG Trawl Block 688, N.SR Is.",,99.0,Santa Barbara,"Crab, Red Rock, viscera",34.080733,-120.090083,
